SiteCode,Network,ParkCode,ShortName,LongName,SiteName,Lat,Long,Type,CharacteristicName,DataName,Units,DisplayName,DataType,LowerPoint,UpperPoint,LowerDescription,UpperDescription,AssessmentDetails,Category,CategoryDisplay
NETN_ACAD_SEAW,NETN,ACAD,Acadia,Acadia National Park,Seawall Pond,44.24264611,-68.30074128,Lake,PenetrationRatio,PenetrationRatio,NA,Light Penetration Ratio,numeric,0,100,testing,testing2,testing3,PenetrationRatio,Light Penetration Ratio
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,NO2.NO3.mgL,NO2,NO3,Nitrate + Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrate + Nitrite
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,NH4.mgL,NH4,mgL,Ammonium,numeric,0,100,testing,testing2,testing3,NH4,Ammonium
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,NO3.ueqL,NO3,ueqL,Nitrate,numeric,0,100,testing,testing2,testing3,NO3,Nitrate
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,Temp.C,Temp,C,Water Temperature,numeric,0,100,testing,testing2,testing3,Temp,Water Temperature
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,Discharge.cfs,Discharge,cfs,Discharge,numeric,0,100,testing,testing2,testing3,Discharge,Discharge
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,Turbidity.NTU,Turbidity,NTU,Turbidity,numeric,0,100,testing,testing2,testing3,Turbidity,Turbidity
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,NO2.mgL,NO2,mgL,Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrite
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,DO.mgL,DO,mgL,Dissolved Oxygen,numeric,0,100,testing,testing2,testing3,DO,Dissolved Oxygen
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,pH,pH,NA,pH,numeric,0,100,testing,testing2,testing3,pH,pH
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,SpCond.uScm,SpCond,uScm,Specific Conductance,numeric,0,100,testing,testing2,testing3,SpCond,Specific Conductance
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,SO4.ueqL,SO4,ueqL,Sulfate,numeric,0,100,testing,testing2,testing3,SO4,Sulfate
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
NETN_ACAD_SGTB,NETN,ACAD,Acadia,Acadia National Park,Sargent Brook,44.350292,-68.290138,Stream,TP.ugL,TP,ugL,Total Phosphorus,numeric,0,100,testing,testing2,testing3,TP,Total Phosphorus
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,DO.mgL,DO,mgL,Dissolved Oxygen,numeric,0,100,testing,testing2,testing3,DO,Dissolved Oxygen
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,SpCond.uScm,SpCond,uScm,Specific Conductance,numeric,0,100,testing,testing2,testing3,SpCond,Specific Conductance
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,Temp.C,Temp,C,Water Temperature,numeric,0,100,testing,testing2,testing3,Temp,Water Temperature
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,TP.ugL,TP,ugL,Total Phosphorus,numeric,0,100,testing,testing2,testing3,TP,Total Phosphorus
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,SO4.ueqL,SO4,ueqL,Sulfate,numeric,0,100,testing,testing2,testing3,SO4,Sulfate
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,pH,pH,NA,pH,numeric,0,100,testing,testing2,testing3,pH,pH
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,NO2.NO3.mgL,NO2,NO3,Nitrate + Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrate + Nitrite
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,NO3.ueqL,NO3,ueqL,Nitrate,numeric,0,100,testing,testing2,testing3,NO3,Nitrate
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,NO2.mgL,NO2,mgL,Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrite
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,Discharge.cfs,Discharge,cfs,Discharge,numeric,0,100,testing,testing2,testing3,Discharge,Discharge
NETN_ACAD_STNL,NETN,ACAD,Acadia,Acadia National Park,Stanley Brook,44.299347,-68.241569,Stream,Turbidity.NTU,Turbidity,NTU,Turbidity,numeric,0,100,testing,testing2,testing3,Turbidity,Turbidity
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,TP.ugL,TP,ugL,Total Phosphorus,numeric,0,100,testing,testing2,testing3,TP,Total Phosphorus
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,PenetrationRatio,PenetrationRatio,NA,Light Penetration Ratio,numeric,0,100,testing,testing2,testing3,PenetrationRatio,Light Penetration Ratio
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,SO4.ueqL,SO4,ueqL,Sulfate,numeric,0,100,testing,testing2,testing3,SO4,Sulfate
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,NO3.ueqL,NO3,ueqL,Nitrate,numeric,0,100,testing,testing2,testing3,NO3,Nitrate
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,NO2.NO3.mgL,NO2,NO3,Nitrate + Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrate + Nitrite
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,ChlA.ugL,ChlA,ugL,Chlorophyll A,numeric,0,100,testing,testing2,testing3,ChlA,Chlorophyll A
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,SDepth1.m,SDepth1,m,Secchi Depth,numeric,0,100,testing,testing2,testing3,SDepth1,Secchi Depth
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,DO.mgL,DO,mgL,Dissolved Oxygen,numeric,0,100,testing,testing2,testing3,DO,Dissolved Oxygen
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,pH,pH,NA,pH,numeric,0,100,testing,testing2,testing3,pH,pH
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,Temp.C,Temp,C,Water Temperature,numeric,0,100,testing,testing2,testing3,Temp,Water Temperature
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,NH4.mgL,NH4,mgL,Ammonium,numeric,0,100,testing,testing2,testing3,NH4,Ammonium
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,NO2.mgL,NO2,mgL,Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrite
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,SpCond.uScm,SpCond,uScm,Specific Conductance,numeric,0,100,testing,testing2,testing3,SpCond,Specific Conductance
NETN_ACAD_UBRK,NETN,ACAD,Acadia,Acadia National Park,Upper Breakneck,44.38655138,-68.25545353,Lake,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,Ca.ueqL.1,Ca,ueqL,NA,numeric,0,100,testing,testing2,testing3,Ca,NA
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,ChlA.ugL,ChlA,ugL,Chlorophyll A,numeric,0,100,testing,testing2,testing3,ChlA,Chlorophyll A
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,SO4.ueqL,SO4,ueqL,Sulfate,numeric,0,100,testing,testing2,testing3,SO4,Sulfate
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,TP.ugL,TP,ugL,Total Phosphorus,numeric,0,100,testing,testing2,testing3,TP,Total Phosphorus
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,Ca.ueqL,Ca,ueqL,Calcium,numeric,0,100,testing,testing2,testing3,Ca,Calcium
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,SDepth1.m,SDepth1,m,Secchi Depth,numeric,0,100,testing,testing2,testing3,SDepth1,Secchi Depth
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,PenetrationRatio,PenetrationRatio,NA,Light Penetration Ratio,numeric,0,100,testing,testing2,testing3,PenetrationRatio,Light Penetration Ratio
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,NO3.ueqL,NO3,ueqL,Nitrate,numeric,0,100,testing,testing2,testing3,NO3,Nitrate
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,NO2.NO3.mgL,NO2,NO3,Nitrate + Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrate + Nitrite
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,K.ueqL,K,ueqL,Potassium,numeric,0,100,testing,testing2,testing3,K,Potassium
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,Al.ugL,Al,ugL,Aluminium,numeric,0,100,testing,testing2,testing3,Al,Aluminium
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,NH4.mgL,NH4,mgL,Ammonium,numeric,0,100,testing,testing2,testing3,NH4,Ammonium
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,Temp.C,Temp,C,Water Temperature,numeric,0,100,testing,testing2,testing3,Temp,Water Temperature
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,NO2.mgL,NO2,mgL,Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrite
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,SpCond.uScm,SpCond,uScm,Specific Conductance,numeric,0,100,testing,testing2,testing3,SpCond,Specific Conductance
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,Mg.ueqL,Mg,ueqL,Magnesium,numeric,0,100,testing,testing2,testing3,Mg,Magnesium
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,Na.ueqL,Na,ueqL,Sodium,numeric,0,100,testing,testing2,testing3,Na,Sodium
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,pH,pH,NA,pH,numeric,0,100,testing,testing2,testing3,pH,pH
NETN_ACAD_UHAD,NETN,ACAD,Acadia,Acadia National Park,Upper Hadlock,44.32136036,-68.28743985,Lake,DO.mgL,DO,mgL,Dissolved Oxygen,numeric,0,100,testing,testing2,testing3,DO,Dissolved Oxygen
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,TP.ugL,TP,ugL,Total Phosphorus,numeric,0,100,testing,testing2,testing3,TP,Total Phosphorus
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,SO4.ueqL,SO4,ueqL,Sulfate,numeric,0,100,testing,testing2,testing3,SO4,Sulfate
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,ChlA.ugL,ChlA,ugL,Chlorophyll A,numeric,0,100,testing,testing2,testing3,ChlA,Chlorophyll A
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,Mg.ueqL,Mg,ueqL,Magnesium,numeric,0,100,testing,testing2,testing3,Mg,Magnesium
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,NH4.mgL,NH4,mgL,Ammonium,numeric,0,100,testing,testing2,testing3,NH4,Ammonium
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,NO2.mgL,NO2,mgL,Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrite
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,Na.ueqL,Na,ueqL,Sodium,numeric,0,100,testing,testing2,testing3,Na,Sodium
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,NO3.ueqL,NO3,ueqL,Nitrate,numeric,0,100,testing,testing2,testing3,NO3,Nitrate
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,SDepth1.m,SDepth1,m,Secchi Depth,numeric,0,100,testing,testing2,testing3,SDepth1,Secchi Depth
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,PenetrationRatio,PenetrationRatio,NA,Light Penetration Ratio,numeric,0,100,testing,testing2,testing3,PenetrationRatio,Light Penetration Ratio
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,Ca.ueqL,Ca,ueqL,Calcium,numeric,0,100,testing,testing2,testing3,Ca,Calcium
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,Ca.ueqL.1,Ca,ueqL,NA,numeric,0,100,testing,testing2,testing3,Ca,NA
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,K.ueqL,K,ueqL,Potassium,numeric,0,100,testing,testing2,testing3,K,Potassium
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,DO.mgL,DO,mgL,Dissolved Oxygen,numeric,0,100,testing,testing2,testing3,DO,Dissolved Oxygen
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,pH,pH,NA,pH,numeric,0,100,testing,testing2,testing3,pH,pH
NETN_ACAD_WHOL,NETN,ACAD,Acadia,Acadia National Park,Witch Hole Pond,44.40000951,-68.24294943,Lake,SpCond.uScm,SpCond,uScm,Specific Conductance,numeric,0,100,testing,testing2,testing3,SpCond,Specific Conductance
